latitude,longitude,median_income
28.95722,-94.51128,-0.6343432838153602
28.97277,-96.09033,-0.37896124579583246
28.97277,-96.07438,-0.37896124579583246
28.97277,-96.05843,-0.37896124579583246
28.97277,-96.04248,-0.37896124579583246
28.97277,-96.02653,-0.37896124579583246
28.97277,-96.01058,-0.37896124579583246
28.97277,-95.99463,-0.37896124579583246
28.97277,-95.97868,-0.37896124579583246
28.97277,-95.96273,-0.37896124579583246
28.97277,-95.94678,-0.37896124579583246
28.97277,-95.93083,-0.37896124579583246
28.97277,-95.91488,-0.37896124579583246
28.97277,-95.89893,-0.37896124579583246
28.97277,-95.88298,-0.37896124579583246
28.97277,-95.86703,-0.37896124579583246
28.97277,-95.85108,-0.37896124579583246
28.97277,-95.83513,-0.37896124579583246
28.97277,-95.81918,-0.37896124579583246
28.97277,-95.80323,-0.37896124579583246
28.97277,-95.78728,-0.37896124579583246
28.97277,-95.77133,-0.37896124579583246
28.97277,-95.75538,-0.37896124579583246
28.97277,-95.73943,-0.37896124579583246
28.97277,-95.72348,-0.37896124579583246
28.97277,-95.70753,-0.37896124579583246
28.97277,-95.69158,-0.37896124579583246
28.97277,-95.67563,-0.37896124579583246
28.97277,-95.65968,-0.37896124579583246
28.97277,-95.64373,-0.37896124579583246
28.97277,-95.62778,-0.37896124579583246
28.97277,-95.61183,-0.1338179211785037
28.97277,-95.59588,-0.1338179211785037
28.97277,-95.57993,-0.1338179211785037
28.97277,-95.56398,-0.1338179211785037
28.97277,-95.54803,-0.1338179211785037
28.97277,-95.53208,-0.1338179211785037
28.97277,-95.51613,-0.1338179211785037
28.97277,-95.50018,-0.1338179211785037
28.97277,-95.48423,-0.01299091525802498
28.97277,-95.46828,-0.01299091525802498
28.97277,-95.45233,-0.01299091525802498
28.97277,-95.43638,-0.6270080861540833
28.97277,-95.42043,-0.6270080861540833
28.97277,-95.40448,-0.6857660757532705
28.97277,-95.38853,-0.6857660757532705
28.97277,-95.37258,-0.6857660757532705
28.97277,-95.35663,-0.6857660757532705
28.97277,-95.34068,-0.6857660757532705
28.97277,-95.32473,-0.6857660757532705
28.97277,-95.30878,-0.6857660757532705
28.97277,-95.29283,-0.21552387290550531
28.97277,-95.27688,-0.21552387290550531
28.97277,-95.26093,-0.21552387290550531
28.97277,-95.24498,-0.21552387290550531
28.97277,-95.22903,-0.21552387290550531
28.97277,-95.21308,-0.21552387290550531
28.97277,-95.19713,-0.21552387290550531
28.97277,-95.18118,-0.21552387290550531
28.97277,-95.16523,-0.21552387290550531
28.97277,-95.14928,-0.21552387290550531
28.97277,-95.13333,-0.21552387290550531
28.97277,-95.11738,-0.21552387290550531
28.97277,-95.10143,-0.21552387290550531
28.97277,-95.08548,0.10381191972328095
28.97277,-95.06953,0.10381191972328095
28.97277,-95.05358,0.10381191972328095
28.97277,-95.03763,0.10381191972328095
28.97277,-95.02168,0.10381191972328095
28.97277,-95.00573,0.10381191972328095
28.97277,-94.98978,0.10381191972328095
28.97277,-94.97383,0.10381191972328095
28.97277,-94.95788,0.10381191972328095
28.97277,-94.94193,0.10381191972328095
28.97277,-94.92598,0.10381191972328095
28.97277,-94.91003,0.10381191972328095
28.97277,-94.89408,0.10381191972328095
28.97277,-94.87813,0.10381191972328095
28.97277,-94.86218,0.10381191972328095
28.97277,-94.84623,0.9919566337732415
28.97277,-94.83028,0.9919566337732415
28.97277,-94.81433,0.9919566337732415
28.97277,-94.79838,0.9919566337732415
28.97277,-94.78243,0.9919566337732415
28.97277,-94.76648,0.9919566337732415
28.97277,-94.75053,0.9377322038397046
28.97277,-94.73458,-0.8201428217980525
28.97277,-94.71863,-0.8201428217980525
28.97277,-94.70268,-0.8201428217980525
28.97277,-94.68673,-0.8201428217980525
28.97277,-94.67078,-0.8201428217980525
28.97277,-94.65483,0.13139531926204118
28.97277,-94.63888,0.13139531926204118
28.97277,-94.62293,0.13139531926204118
28.97277,-94.60698,-0.6547188328744629
28.97277,-94.59103,-0.6547188328744629
28.97277,-94.57508,-0.6547188328744629
28.97277,-94.55913,-0.6547188328744629
28.97277,-94.54318,-0.6547188328744629
28.97277,-94.52723,-0.6547188328744629
28.97277,-94.51128,-0.6343432838153602
28.98832,-96.09033,-0.37896124579583246
28.98832,-96.07438,-0.37896124579583246
28.98832,-96.05843,-0.37896124579583246
28.98832,-96.04248,-0.37896124579583246
28.98832,-96.02653,-0.37896124579583246
28.98832,-96.01058,-0.37896124579583246
28.98832,-95.99463,-0.37896124579583246
28.98832,-95.97868,-0.37896124579583246
28.98832,-95.96273,-0.37896124579583246
28.98832,-95.94678,-0.37896124579583246
28.98832,-95.93083,-0.37896124579583246
28.98832,-95.91488,-0.37896124579583246
28.98832,-95.89893,-0.37896124579583246
28.98832,-95.88298,-0.37896124579583246
28.98832,-95.86703,-0.37896124579583246
28.98832,-95.85108,-0.37896124579583246
28.98832,-95.83513,-0.37896124579583246
28.98832,-95.81918,-0.37896124579583246
28.98832,-95.80323,-0.37896124579583246
28.98832,-95.78728,-0.37896124579583246
28.98832,-95.77133,-0.37896124579583246
28.98832,-95.75538,-0.37896124579583246
28.98832,-95.73943,-0.37896124579583246
28.98832,-95.72348,-0.37896124579583246
28.98832,-95.70753,-0.37896124579583246
28.98832,-95.69158,-0.37896124579583246
28.98832,-95.67563,-0.37896124579583246
28.98832,-95.65968,-0.37896124579583246
28.98832,-95.64373,-0.37896124579583246
28.98832,-95.62778,-0.12785807307871616
28.98832,-95.61183,-0.12785807307871616
28.98832,-95.59588,-0.1338179211785037
28.98832,-95.57993,-0.1338179211785037
28.98832,-95.56398,-0.1338179211785037
28.98832,-95.54803,-0.1338179211785037
28.98832,-95.53208,-0.1338179211785037
28.98832,-95.51613,-0.1338179211785037
28.98832,-95.50018,-0.1338179211785037
28.98832,-95.48423,-0.01299091525802498
28.98832,-95.46828,-0.01299091525802498
28.98832,-95.45233,-0.01299091525802498
28.98832,-95.43638,-0.3908554725590836
28.98832,-95.42043,-0.6270080861540833
28.98832,-95.40448,-0.6270080861540833
28.98832,-95.38853,-0.6270080861540833
28.98832,-95.37258,-0.6857660757532705
28.98832,-95.35663,-0.6857660757532705
28.98832,-95.34068,-0.6857660757532705
28.98832,-95.32473,-0.6857660757532705
28.98832,-95.30878,-0.21552387290550531
28.98832,-95.29283,-0.21552387290550531
28.98832,-95.27688,-0.21552387290550531
28.98832,-95.26093,-0.21552387290550531
28.98832,-95.24498,-0.21552387290550531
28.98832,-95.22903,-0.21552387290550531
28.98832,-95.21308,-0.21552387290550531
28.98832,-95.19713,-0.21552387290550531
28.98832,-95.18118,-0.21552387290550531
28.98832,-95.16523,-0.21552387290550531
28.98832,-95.14928,-0.21552387290550531
28.98832,-95.13333,-0.21552387290550531
28.98832,-95.11738,-0.21552387290550531
28.98832,-95.10143,0.10381191972328095
28.98832,-95.08548,0.10381191972328095
28.98832,-95.06953,0.10381191972328095
28.98832,-95.05358,0.10381191972328095
28.98832,-95.03763,0.10381191972328095
28.98832,-95.02168,0.10381191972328095
28.98832,-95.00573,0.10381191972328095
28.98832,-94.98978,0.10381191972328095
28.98832,-94.97383,0.10381191972328095
28.98832,-94.95788,0.10381191972328095
28.98832,-94.94193,0.10381191972328095
28.98832,-94.92598,0.10381191972328095
28.98832,-94.91003,0.10381191972328095
28.98832,-94.89408,0.10381191972328095
28.98832,-94.87813,0.10381191972328095
28.98832,-94.86218,0.9919566337732415
28.98832,-94.84623,0.9919566337732415
28.98832,-94.83028,0.9919566337732415
28.98832,-94.81433,0.9919566337732415
28.98832,-94.79838,0.9919566337732415
28.98832,-94.78243,0.9919566337732415
28.98832,-94.76648,0.9377322038397046
28.98832,-94.75053,-0.8201428217980525
28.98832,-94.73458,-0.8201428217980525
28.98832,-94.71863,-0.8201428217980525
28.98832,-94.70268,-0.8201428217980525
28.98832,-94.68673,-0.8201428217980525
28.98832,-94.67078,-0.8201428217980525
28.98832,-94.65483,0.13139531926204118
28.98832,-94.63888,0.13139531926204118
28.98832,-94.62293,0.13139531926204118
28.98832,-94.60698,-0.6547188328744629
28.98832,-94.59103,-0.6547188328744629
28.98832,-94.57508,-0.6547188328744629
28.98832,-94.55913,-0.6547188328744629
28.98832,-94.54318,-0.6547188328744629
28.98832,-94.52723,-0.6343432838153602
28.98832,-94.51128,-0.6343432838153602
29.00388,-96.09033,-0.37896124579583246
29.00388,-96.07438,-0.37896124579583246
29.00388,-96.05843,-0.37896124579583246
29.00388,-96.04248,-0.37896124579583246
29.00388,-96.02653,-0.37896124579583246
29.00388,-96.01058,-0.37896124579583246
29.00388,-95.99463,-0.37896124579583246
29.00388,-95.97868,-0.37896124579583246
29.00388,-95.96273,-0.37896124579583246
29.00388,-95.94678,-0.37896124579583246
29.00388,-95.93083,-0.37896124579583246
29.00388,-95.91488,-0.37896124579583246
29.00388,-95.89893,-0.37896124579583246
29.00388,-95.88298,-0.37896124579583246
29.00388,-95.86703,-0.37896124579583246
29.00388,-95.85108,-0.37896124579583246
29.00388,-95.83513,-0.37896124579583246
29.00388,-95.81918,-0.37896124579583246
29.00388,-95.80323,-0.37896124579583246
29.00388,-95.78728,-0.37896124579583246
29.00388,-95.77133,-0.37896124579583246
29.00388,-95.75538,-0.37896124579583246
29.00388,-95.73943,-0.37896124579583246
29.00388,-95.72348,-0.37896124579583246
29.00388,-95.70753,-0.37896124579583246
29.00388,-95.69158,-0.37896124579583246
29.00388,-95.67563,-0.37896124579583246
29.00388,-95.65968,-0.37896124579583246
29.00388,-95.64373,-0.37896124579583246
29.00388,-95.62778,-0.12785807307871616
29.00388,-95.61183,-0.12785807307871616
29.00388,-95.59588,-0.1338179211785037
29.00388,-95.57993,-0.1338179211785037
29.00388,-95.56398,-0.1338179211785037
29.00388,-95.54803,-0.1338179211785037
29.00388,-95.53208,-0.1338179211785037
29.00388,-95.51613,-0.1338179211785037
29.00388,-95.50018,-0.1338179211785037
29.00388,-95.48423,-0.01299091525802498
29.00388,-95.46828,-0.01299091525802498
29.00388,-95.45233,-0.01299091525802498
29.00388,-95.43638,-0.3908554725590836
29.00388,-95.42043,-0.6270080861540833
29.00388,-95.40448,-0.6270080861540833
29.00388,-95.38853,-0.6270080861540833
29.00388,-95.37258,-0.6270080861540833
29.00388,-95.35663,-0.6857660757532705
29.00388,-95.34068,-0.6857660757532705
29.00388,-95.32473,-0.6857660757532705
29.00388,-95.30878,-0.21552387290550531
29.00388,-95.29283,-0.21552387290550531
29.00388,-95.27688,-0.21552387290550531
29.00388,-95.26093,-0.21552387290550531
29.00388,-95.24498,-0.21552387290550531
29.00388,-95.22903,-0.21552387290550531
29.00388,-95.21308,-0.21552387290550531
29.00388,-95.19713,-0.21552387290550531
29.00388,-95.18118,-0.21552387290550531
29.00388,-95.16523,-0.21552387290550531
29.00388,-95.14928,-0.21552387290550531
29.00388,-95.13333,-0.21552387290550531
29.00388,-95.11738,-0.21552387290550531
29.00388,-95.10143,0.10381191972328095
29.00388,-95.08548,0.10381191972328095
29.00388,-95.06953,0.10381191972328095
29.00388,-95.05358,0.10381191972328095
29.00388,-95.03763,0.10381191972328095
29.00388,-95.02168,0.10381191972328095
29.00388,-95.00573,0.10381191972328095
29.00388,-94.98978,0.10381191972328095
29.00388,-94.97383,0.10381191972328095
29.00388,-94.95788,0.10381191972328095
29.00388,-94.94193,0.10381191972328095
29.00388,-94.92598,0.10381191972328095
29.00388,-94.91003,0.10381191972328095
